date,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,reproduction_rate,people_fully_vaccinated_per_hundred,hospital_patients,icu_patients
2020-01-05,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-06,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-07,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-08,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-09,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-10,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-11,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-12,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-13,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-14,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-15,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-16,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-17,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-18,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-19,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-20,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-21,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-22,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-23,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-24,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-25,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-01-26,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-01-27,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-01-28,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-01-29,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-01-30,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-01-31,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-01,0.57,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-02,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-03,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-04,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-05,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-06,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-07,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-08,1.14,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-09,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-10,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-11,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-12,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-13,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-14,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-15,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-02-16,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-17,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-18,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-19,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-20,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-21,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-22,0.0,0.0,0.0,2.18,0.0,426.0,82.0
2020-02-23,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-24,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-25,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-26,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-27,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-28,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-02-29,1.0,0.04,0.0,2.18,0.0,426.0,82.0
2020-03-01,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-02,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-03,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-04,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-05,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-06,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-07,0.43,0.02,0.0,2.18,0.0,426.0,82.0
2020-03-08,6.43,0.24,0.57,2.18,0.0,426.0,82.0
2020-03-09,6.43,0.24,0.57,2.18,0.0,426.0,82.0
2020-03-10,6.43,0.24,0.57,2.18,0.0,426.0,82.0
2020-03-11,6.43,0.24,0.57,2.18,0.0,426.0,82.0
2020-03-12,6.43,0.24,0.57,2.22,0.0,426.0,82.0
2020-03-13,6.43,0.24,0.57,2.32,0.0,426.0,82.0
2020-03-14,6.43,0.24,0.57,2.31,0.0,426.0,82.0
2020-03-15,25.57,0.98,0.43,2.32,0.0,426.0,82.0
2020-03-16,25.57,0.98,0.43,2.39,0.0,426.0,82.0
2020-03-17,25.57,0.98,0.43,2.41,0.0,426.0,82.0
2020-03-18,25.57,0.98,0.43,2.45,0.0,426.0,82.0
2020-03-19,25.57,0.98,0.43,2.45,0.0,426.0,82.0
2020-03-20,25.57,0.98,0.43,2.43,0.0,426.0,82.0
2020-03-21,25.57,0.98,0.43,2.47,0.0,426.0,82.0
2020-03-22,118.86,4.54,0.29,2.44,0.0,426.0,82.0
2020-03-23,118.86,4.54,0.29,2.27,0.0,426.0,82.0
2020-03-24,118.86,4.54,0.29,2.15,0.0,426.0,82.0
2020-03-25,118.86,4.54,0.29,2.02,0.0,426.0,82.0
2020-03-26,118.86,4.54,0.29,1.89,0.0,426.0,82.0
2020-03-27,118.86,4.54,0.29,1.71,0.0,426.0,82.0
2020-03-28,118.86,4.54,0.29,1.56,0.0,426.0,82.0
2020-03-29,389.71,14.87,1.0,1.42,0.0,426.0,82.0
2020-03-30,389.71,14.87,1.0,1.31,0.0,426.0,82.0
2020-03-31,389.71,14.87,1.0,1.19,0.0,426.0,82.0
2020-04-01,389.71,14.87,1.0,1.09,0.0,441.0,86.0
2020-04-02,389.71,14.87,1.0,0.98,0.0,415.0,92.0
2020-04-03,389.71,14.87,1.0,0.87,0.0,457.0,93.0
2020-04-04,389.71,14.87,1.0,0.78,0.0,490.0,95.0
2020-04-05,260.86,9.96,2.86,0.71,0.0,457.0,96.0
2020-04-06,260.86,9.96,2.86,0.66,0.0,305.0,93.0
2020-04-07,260.86,9.96,2.86,0.62,0.0,263.0,87.0
2020-04-08,260.86,9.96,2.86,0.59,0.0,262.0,81.0
2020-04-09,260.86,9.96,2.86,0.54,0.0,247.0,81.0
2020-04-10,260.86,9.96,2.86,0.5,0.0,240.0,80.0
2020-04-11,260.86,9.96,2.86,0.45,0.0,239.0,83.0
2020-04-12,93.43,3.57,3.57,0.42,0.0,227.0,79.0
2020-04-13,93.43,3.57,3.57,0.42,0.0,230.0,80.0
2020-04-14,93.43,3.57,3.57,0.42,0.0,214.0,73.0
2020-04-15,93.43,3.57,3.57,0.41,0.0,201.0,67.0
2020-04-16,93.43,3.57,3.57,0.4,0.0,192.0,60.0
2020-04-17,93.43,3.57,3.57,0.4,0.0,184.0,55.0
2020-04-18,93.43,3.57,3.57,0.39,0.0,177.0,48.0
2020-04-19,42.43,1.62,1.71,0.38,0.0,170.0,49.0
2020-04-20,42.43,1.62,1.71,0.37,0.0,167.0,47.0
2020-04-21,42.43,1.62,1.71,0.37,0.0,161.0,46.0
2020-04-22,42.43,1.62,1.71,0.37,0.0,152.0,45.0
2020-04-23,42.43,1.62,1.71,0.37,0.0,138.0,42.0
2020-04-24,42.43,1.62,1.71,0.38,0.0,129.0,43.0
2020-04-25,42.43,1.62,1.71,0.41,0.0,115.0,43.0
2020-04-26,16.71,0.64,1.71,0.44,0.0,113.0,43.0
2020-04-27,16.71,0.64,1.71,0.47,0.0,109.0,42.0
2020-04-28,16.71,0.64,1.71,0.51,0.0,93.0,38.0
2020-04-29,16.71,0.64,1.71,0.55,0.0,89.0,34.0
2020-04-30,16.71,0.64,1.71,0.59,0.0,83.0,28.0
2020-05-01,16.71,0.64,1.71,0.64,0.0,79.0,28.0
2020-05-02,16.71,0.64,1.71,0.7,0.0,75.0,28.0
2020-05-03,11.43,0.44,2.0,0.75,0.0,70.0,28.0
2020-05-04,11.43,0.44,2.0,0.79,0.0,66.0,27.0
2020-05-05,11.43,0.44,2.0,0.81,0.0,62.0,27.0
2020-05-06,11.43,0.44,2.0,0.8,0.0,58.0,23.0
2020-05-07,11.43,0.44,2.0,0.77,0.0,56.0,21.0
2020-05-08,11.43,0.44,2.0,0.76,0.0,51.0,19.0
2020-05-09,11.43,0.44,2.0,0.77,0.0,43.0,17.0
2020-05-10,20.86,0.8,0.29,0.77,0.0,49.0,16.0
2020-05-11,20.86,0.8,0.29,0.79,0.0,47.0,16.0
2020-05-12,20.86,0.8,0.29,0.8,0.0,50.0,17.0
2020-05-13,20.86,0.8,0.29,0.81,0.0,51.0,18.0
2020-05-14,20.86,0.8,0.29,0.83,0.0,46.0,17.0
2020-05-15,20.86,0.8,0.29,0.81,0.0,49.0,16.0
2020-05-16,20.86,0.8,0.29,0.77,0.0,50.0,16.0
2020-05-17,15.29,0.58,0.29,0.76,0.0,45.0,12.0
2020-05-18,15.29,0.58,0.29,0.74,0.0,47.0,11.0
2020-05-19,15.29,0.58,0.29,0.73,0.0,43.0,9.0
2020-05-20,15.29,0.58,0.29,0.75,0.0,41.0,9.0
2020-05-21,15.29,0.58,0.29,0.76,0.0,39.0,7.0
2020-05-22,15.29,0.58,0.29,0.78,0.0,35.0,5.0
2020-05-23,15.29,0.58,0.29,0.81,0.0,33.0,5.0
2020-05-24,10.0,0.38,0.57,0.83,0.0,31.0,5.0
2020-05-25,10.0,0.38,0.57,0.89,0.0,30.0,5.0
2020-05-26,10.0,0.38,0.57,0.94,0.0,30.0,6.0
2020-05-27,10.0,0.38,0.57,0.98,0.0,29.0,5.0
2020-05-28,10.0,0.38,0.57,1.0,0.0,23.0,4.0
2020-05-29,10.0,0.38,0.57,1.01,0.0,22.0,4.0
2020-05-30,10.0,0.38,0.57,0.96,0.0,20.0,4.0
2020-05-31,11.29,0.43,0.0,0.96,0.0,20.0,3.0
2020-06-01,11.29,0.43,0.0,0.95,0.0,26.0,4.0
2020-06-02,11.29,0.43,0.0,0.91,0.0,25.0,5.0
2020-06-03,11.29,0.43,0.0,0.87,0.0,22.0,4.0
2020-06-04,11.29,0.43,0.0,0.84,0.0,21.0,2.0
2020-06-05,11.29,0.43,0.0,0.82,0.0,21.0,4.0
2020-06-06,11.29,0.43,0.0,0.81,0.0,18.0,3.0
2020-06-07,10.0,0.38,0.0,0.85,0.0,19.0,3.0
2020-06-08,10.0,0.38,0.0,0.89,0.0,18.0,2.0
2020-06-09,10.0,0.38,0.0,0.98,0.0,20.0,3.0
2020-06-10,10.0,0.38,0.0,1.07,0.0,18.0,2.0
2020-06-11,10.0,0.38,0.0,1.16,0.0,17.0,2.0
2020-06-12,10.0,0.38,0.0,1.28,0.0,16.0,2.0
2020-06-13,10.0,0.38,0.0,1.4,0.0,16.0,3.0
2020-06-14,6.71,0.26,0.0,1.46,0.0,17.0,4.0
2020-06-15,6.71,0.26,0.0,1.5,0.0,17.0,3.0
2020-06-16,6.71,0.26,0.0,1.53,0.0,16.0,3.0
2020-06-17,6.71,0.26,0.0,1.54,0.0,14.0,2.0
2020-06-18,6.71,0.26,0.0,1.54,0.0,15.0,2.0
2020-06-19,6.71,0.26,0.0,1.56,0.0,17.0,3.0
2020-06-20,6.71,0.26,0.0,1.61,0.0,16.0,2.0
2020-06-21,19.14,0.73,0.0,1.61,0.0,18.0,2.0
2020-06-22,19.14,0.73,0.0,1.64,0.0,19.0,3.0
2020-06-23,19.14,0.73,0.0,1.69,0.0,16.0,2.0
2020-06-24,19.14,0.73,0.0,1.74,0.0,16.0,2.0
2020-06-25,19.14,0.73,0.0,1.79,0.0,12.0,1.0
2020-06-26,19.14,0.73,0.0,1.85,0.0,12.0,1.0
2020-06-27,19.14,0.73,0.0,1.96,0.0,11.0,1.0
2020-06-28,29.29,1.12,0.14,2.01,0.0,15.0,1.0
2020-06-29,29.29,1.12,0.14,2.01,0.0,14.0,1.0
2020-06-30,29.29,1.12,0.14,1.99,0.0,18.0,3.0
2020-07-01,29.29,1.12,0.14,1.97,0.0,24.0,5.0
2020-07-02,29.29,1.12,0.14,1.98,0.0,27.0,7.0
2020-07-03,29.29,1.12,0.14,2.02,0.0,29.0,4.0
2020-07-04,29.29,1.12,0.14,1.94,0.0,30.0,4.0
2020-07-05,103.0,3.93,0.14,1.88,0.0,34.0,6.0
2020-07-06,103.0,3.93,0.14,1.82,0.0,39.0,10.0
2020-07-07,103.0,3.93,0.14,1.76,0.0,46.0,8.0
2020-07-08,103.0,3.93,0.14,1.73,0.0,45.0,10.0
2020-07-09,103.0,3.93,0.14,1.71,0.0,54.0,13.0
2020-07-10,103.0,3.93,0.14,1.64,0.0,55.0,16.0
2020-07-11,103.0,3.93,0.14,1.58,0.0,67.0,17.0
2020-07-12,170.14,6.49,0.57,1.55,0.0,92.0,18.0
2020-07-13,170.14,6.49,0.57,1.54,0.0,90.0,27.0
2020-07-14,170.14,6.49,0.57,1.52,0.0,111.0,28.0
2020-07-15,170.14,6.49,0.57,1.5,0.0,114.0,30.0
2020-07-16,170.14,6.49,0.57,1.48,0.0,126.0,32.0
2020-07-17,170.14,6.49,0.57,1.43,0.0,115.0,26.0
2020-07-18,170.14,6.49,0.57,1.4,0.0,135.0,29.0
2020-07-19,269.71,10.29,2.29,1.38,0.0,156.0,33.0
2020-07-20,269.71,10.29,2.29,1.38,0.0,182.0,38.0
2020-07-21,269.71,10.29,2.29,1.37,0.0,214.0,42.0
2020-07-22,269.71,10.29,2.29,1.33,0.0,211.0,41.0
2020-07-23,269.71,10.29,2.29,1.3,0.0,217.0,44.0
2020-07-24,269.71,10.29,2.29,1.3,0.0,239.0,46.0
2020-07-25,269.71,10.29,2.29,1.29,0.0,241.0,46.0
2020-07-26,358.43,13.68,6.43,1.29,0.0,259.0,49.0
2020-07-27,358.43,13.68,6.43,1.27,0.0,275.0,47.0
2020-07-28,358.43,13.68,6.43,1.25,0.0,323.0,46.0
2020-07-29,358.43,13.68,6.43,1.26,0.0,330.0,40.0
2020-07-30,358.43,13.68,6.43,1.24,0.0,366.0,44.0
2020-07-31,358.43,13.68,6.43,1.2,0.0,401.0,50.0
2020-08-01,358.43,13.68,6.43,1.17,0.0,408.0,46.0
2020-08-02,476.0,18.17,13.57,1.13,0.0,439.0,43.0
2020-08-03,476.0,18.17,13.57,1.1,0.0,483.0,44.0
2020-08-04,476.0,18.17,13.57,1.07,0.0,566.0,51.0
2020-08-05,476.0,18.17,13.57,1.02,0.0,600.0,52.0
2020-08-06,476.0,18.17,13.57,0.97,0.0,632.0,51.0
2020-08-07,476.0,18.17,13.57,0.93,0.0,659.0,53.0
2020-08-08,476.0,18.17,13.57,0.9,0.0,658.0,51.0
2020-08-09,488.0,18.62,15.14,0.87,0.0,664.0,56.0
2020-08-10,488.0,18.62,15.14,0.85,0.0,673.0,51.0
2020-08-11,488.0,18.62,15.14,0.82,0.0,686.0,51.0
2020-08-12,488.0,18.62,15.14,0.8,0.0,686.0,44.0
2020-08-13,488.0,18.62,15.14,0.79,0.0,679.0,47.0
2020-08-14,488.0,18.62,15.14,0.77,0.0,681.0,48.0
2020-08-15,488.0,18.62,15.14,0.75,0.0,680.0,47.0
2020-08-16,333.86,12.74,19.71,0.74,0.0,674.0,51.0
2020-08-17,333.86,12.74,19.71,0.71,0.0,682.0,52.0
2020-08-18,333.86,12.74,19.71,0.69,0.0,694.0,52.0
2020-08-19,333.86,12.74,19.71,0.68,0.0,644.0,51.0
2020-08-20,333.86,12.74,19.71,0.67,0.0,647.0,47.0
2020-08-21,333.86,12.74,19.71,0.66,0.0,631.0,43.0
2020-08-22,333.86,12.74,19.71,0.65,0.0,604.0,39.0
2020-08-23,223.86,8.54,16.29,0.63,0.0,659.0,38.0
2020-08-24,223.86,8.54,16.29,0.62,0.0,644.0,42.0
2020-08-25,223.86,8.54,16.29,0.61,0.0,603.0,46.0
2020-08-26,223.86,8.54,16.29,0.6,0.0,558.0,35.0
2020-08-27,223.86,8.54,16.29,0.61,0.0,543.0,35.0
2020-08-28,223.86,8.54,16.29,0.61,0.0,510.0,32.0
2020-08-29,223.86,8.54,16.29,0.61,0.0,501.0,31.0
2020-08-30,135.0,5.15,13.86,0.61,0.0,481.0,27.0
2020-08-31,135.0,5.15,13.86,0.61,0.0,450.0,26.0
2020-09-01,135.0,5.15,13.86,0.61,0.0,432.0,23.0
2020-09-02,135.0,5.15,13.86,0.62,0.0,391.0,26.0
2020-09-03,135.0,5.15,13.86,0.62,0.0,357.0,27.0
2020-09-04,135.0,5.15,13.86,0.61,0.0,326.0,27.0
2020-09-05,135.0,5.15,13.86,0.6,0.0,310.0,26.0
2020-09-06,94.29,3.6,8.29,0.59,0.0,294.0,32.0
2020-09-07,94.29,3.6,8.29,0.59,0.0,263.0,29.0
2020-09-08,94.29,3.6,8.29,0.6,0.0,221.0,26.0
2020-09-09,94.29,3.6,8.29,0.59,0.0,195.0,23.0
2020-09-10,94.29,3.6,8.29,0.58,0.0,162.0,18.0
2020-09-11,94.29,3.6,8.29,0.58,0.0,151.0,15.0
2020-09-12,94.29,3.6,8.29,0.58,0.0,137.0,17.0
2020-09-13,57.14,2.18,6.57,0.59,0.0,141.0,18.0
2020-09-14,57.14,2.18,6.57,0.58,0.0,139.0,17.0
2020-09-15,57.14,2.18,6.57,0.57,0.0,126.0,16.0
2020-09-16,57.14,2.18,6.57,0.57,0.0,117.0,16.0
2020-09-17,57.14,2.18,6.57,0.56,0.0,108.0,15.0
2020-09-18,57.14,2.18,6.57,0.54,0.0,106.0,12.0
2020-09-19,57.14,2.18,6.57,0.53,0.0,109.0,10.0
2020-09-20,39.71,1.52,5.14,0.53,0.0,107.0,8.0
2020-09-21,39.71,1.52,5.14,0.54,0.0,100.0,11.0
2020-09-22,39.71,1.52,5.14,0.54,0.0,89.0,11.0
2020-09-23,39.71,1.52,5.14,0.54,0.0,81.0,11.0
2020-09-24,39.71,1.52,5.14,0.55,0.0,71.0,11.0
2020-09-25,39.71,1.52,5.14,0.57,0.0,68.0,12.0
2020-09-26,39.71,1.52,5.14,0.59,0.0,65.0,12.0
2020-09-27,18.71,0.71,3.29,0.59,0.0,62.0,11.0
2020-09-28,18.71,0.71,3.29,0.62,0.0,60.0,8.0
2020-09-29,18.71,0.71,3.29,0.66,0.0,55.0,9.0
2020-09-30,18.71,0.71,3.29,0.69,0.0,50.0,9.0
2020-10-01,18.71,0.71,3.29,0.71,0.0,51.0,6.0
2020-10-02,18.71,0.71,3.29,0.74,0.0,49.0,6.0
2020-10-03,18.71,0.71,3.29,0.78,0.0,46.0,6.0
2020-10-04,15.0,0.57,2.71,0.83,0.0,46.0,6.0
2020-10-05,15.0,0.57,2.71,0.87,0.0,37.0,5.0
2020-10-06,15.0,0.57,2.71,0.89,0.0,32.0,6.0
2020-10-07,15.0,0.57,2.71,0.94,0.0,31.0,3.0
2020-10-08,15.0,0.57,2.71,0.97,0.0,28.0,4.0
2020-10-09,15.0,0.57,2.71,0.99,0.0,31.0,3.0
2020-10-10,15.0,0.57,2.71,1.0,0.0,31.0,1.0
2020-10-11,17.57,0.67,0.71,1.01,0.0,32.0,1.0
2020-10-12,17.57,0.67,0.71,1.0,0.0,31.0,1.0
2020-10-13,17.57,0.67,0.71,0.97,0.0,28.0,1.0
2020-10-14,17.57,0.67,0.71,0.94,0.0,26.0,1.0
2020-10-15,17.57,0.67,0.71,0.9,0.0,20.0,1.0
2020-10-16,17.57,0.67,0.71,0.87,0.0,18.0,0.0
2020-10-17,17.57,0.67,0.71,0.87,0.0,16.0,1.0
2020-10-18,19.86,0.76,0.14,0.89,0.0,17.0,1.0
2020-10-19,19.86,0.76,0.14,0.93,0.0,17.0,1.0
2020-10-20,19.86,0.76,0.14,1.0,0.0,16.0,1.0
2020-10-21,19.86,0.76,0.14,0.99,0.0,16.0,0.0
2020-10-22,19.86,0.76,0.14,0.97,0.0,20.0,0.0
2020-10-23,19.86,0.76,0.14,0.95,0.0,18.0,0.0
2020-10-24,19.86,0.76,0.14,0.91,0.0,17.0,0.0
2020-10-25,16.57,0.63,0.29,0.88,0.0,17.0,0.0
2020-10-26,16.57,0.63,0.29,0.85,0.0,15.0,1.0
2020-10-27,16.57,0.63,0.29,0.82,0.0,13.0,1.0
2020-10-28,16.57,0.63,0.29,0.8,0.0,19.0,1.0
2020-10-29,16.57,0.63,0.29,0.78,0.0,20.0,1.0
2020-10-30,16.57,0.63,0.29,0.75,0.0,17.0,1.0
2020-10-31,16.57,0.63,0.29,0.74,0.0,17.0,1.0
2020-11-01,13.0,0.5,0.0,0.74,0.0,16.0,1.0
2020-11-02,13.0,0.5,0.0,0.77,0.0,15.0,1.0
2020-11-03,13.0,0.5,0.0,0.79,0.0,20.0,1.0
2020-11-04,13.0,0.5,0.0,0.81,0.0,21.0,1.0
2020-11-05,13.0,0.5,0.0,0.82,0.0,20.0,1.0
2020-11-06,13.0,0.5,0.0,0.79,0.0,19.0,1.0
2020-11-07,13.0,0.5,0.0,0.76,0.0,19.0,1.0
2020-11-08,8.86,0.34,0.0,0.78,0.0,20.0,1.0
2020-11-09,8.86,0.34,0.0,0.82,0.0,20.0,0.0
2020-11-10,8.86,0.34,0.0,0.88,0.0,22.0,0.0
2020-11-11,8.86,0.34,0.0,0.98,0.0,22.0,0.0
2020-11-12,8.86,0.34,0.0,1.12,0.0,22.0,0.0
2020-11-13,8.86,0.34,0.0,1.3,0.0,21.0,0.0
2020-11-14,8.86,0.34,0.0,1.49,0.0,22.0,0.0
2020-11-15,8.43,0.32,0.43,1.52,0.0,24.0,0.0
2020-11-16,8.43,0.32,0.43,1.4,0.0,23.0,0.0
2020-11-17,8.43,0.32,0.43,1.31,0.0,22.0,0.0
2020-11-18,8.43,0.32,0.43,1.2,0.0,26.0,0.0
2020-11-19,8.43,0.32,0.43,1.13,0.0,23.0,0.0
2020-11-20,8.43,0.32,0.43,1.08,0.0,25.0,0.0
2020-11-21,8.43,0.32,0.43,1.03,0.0,22.0,0.0
2020-11-22,13.71,0.52,0.0,1.0,0.0,21.0,0.0
2020-11-23,13.71,0.52,0.0,0.98,0.0,25.0,0.0
2020-11-24,13.71,0.52,0.0,0.96,0.0,24.0,0.0
2020-11-25,13.71,0.52,0.0,0.95,0.0,24.0,0.0
2020-11-26,13.71,0.52,0.0,0.94,0.0,22.0,0.0
2020-11-27,13.71,0.52,0.0,0.92,0.0,21.0,0.0
2020-11-28,13.71,0.52,0.0,0.9,0.0,21.0,0.0
2020-11-29,11.14,0.42,0.14,0.92,0.0,22.0,0.0
2020-11-30,11.14,0.42,0.14,0.95,0.0,21.0,0.0
2020-12-01,11.14,0.42,0.14,0.98,0.0,21.0,0.0
2020-12-02,11.14,0.42,0.14,0.99,0.0,26.0,0.0
2020-12-03,11.14,0.42,0.14,0.96,0.0,27.0,0.0
2020-12-04,11.14,0.42,0.14,0.93,0.0,28.0,0.0
2020-12-05,11.14,0.42,0.14,0.94,0.0,29.0,0.0
2020-12-06,10.14,0.39,0.14,0.95,0.0,33.0,0.0
2020-12-07,10.14,0.39,0.14,0.99,0.0,37.0,0.0
2020-12-08,10.14,0.39,0.14,0.99,0.0,32.0,0.0
2020-12-09,10.14,0.39,0.14,1.01,0.0,38.0,0.0
2020-12-10,10.14,0.39,0.14,1.05,0.0,38.0,0.0
2020-12-11,10.14,0.39,0.14,1.07,0.0,37.0,0.0
2020-12-12,10.14,0.39,0.14,1.09,0.0,34.0,0.0
2020-12-13,9.86,0.38,0.0,1.15,0.0,28.0,1.0
2020-12-14,9.86,0.38,0.0,1.24,0.0,31.0,1.0
2020-12-15,9.86,0.38,0.0,1.34,0.0,28.0,1.0
2020-12-16,9.86,0.38,0.0,1.44,0.0,29.0,0.0
2020-12-17,9.86,0.38,0.0,1.53,0.0,24.0,0.0
2020-12-18,9.86,0.38,0.0,1.59,0.0,25.0,0.0
2020-12-19,9.86,0.38,0.0,1.58,0.0,26.0,0.0
2020-12-20,14.71,0.56,0.0,1.49,0.0,23.0,0.0
2020-12-21,14.71,0.56,0.0,1.38,0.0,22.0,0.0
2020-12-22,14.71,0.56,0.0,1.29,0.0,20.0,0.0
2020-12-23,14.71,0.56,0.0,1.23,0.0,21.0,0.0
2020-12-24,14.71,0.56,0.0,1.15,0.0,24.0,0.0
2020-12-25,14.71,0.56,0.0,1.12,0.0,23.0,0.0
2020-12-26,14.71,0.56,0.0,1.1,0.0,25.0,0.0
2020-12-27,24.0,0.92,0.14,1.12,0.0,19.0,0.0
2020-12-28,24.0,0.92,0.14,1.12,0.0,24.0,0.0
2020-12-29,24.0,0.92,0.14,1.13,0.0,19.0,0.0
2020-12-30,24.0,0.92,0.14,1.12,0.0,22.0,0.0
2020-12-31,24.0,0.92,0.14,1.09,0.0,19.0,0.0
2021-01-01,24.0,0.92,0.14,1.06,0.0,25.0,0.0
